Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
OR7E2P,58.95429997,-1.778041785,0.634785728,-2.801010965,0.005094279,0.026333134
GNMT,4.646512488,-3.378229611,1.206104841,-2.800941922,0.005095369,0.026333145
POLR3DP1,10.46474814,-2.002992037,0.715199215,-2.800607153,0.005100657,0.026354847
HOXA-AS2,86.42697376,-1.639852308,0.585613554,-2.80022943,0.00510663,0.026377906
LINC02586,1.868740432,-4.03311992,1.440303736,-2.800187084,0.0051073,0.026377906
AKNAD1,34.52813322,-1.71149831,0.611243924,-2.800025067,0.005109864,0.026385518
LINC01890,5.720297763,-2.800880688,1.000696289,-2.798931824,0.005127196,0.026463724
SCN2A,92.65375015,1.806888699,0.645783484,2.797979113,0.005142344,0.026524937
ZP3P1,3.127746669,-3.839368301,1.372356092,-2.797647289,0.005147629,0.026540886
SIGLEC17P,31.96920107,-2.344523967,0.838142561,-2.797285422,0.005153399,0.026564974
ZDHHC1,24.08569684,-1.148793931,0.410703773,-2.797135081,0.005155797,0.026567213
PRSS40A,1.250483085,-3.43487495,1.228106207,-2.796887543,0.005159749,0.026580724
PTMAP8,3.593978089,-2.458500009,0.879164124,-2.796406204,0.005167441,0.02661329
L3MBTL4-AS1,257.9947286,-1.27418261,0.455735735,-2.7958804,0.005175855,0.026641565
RNF11P2,4.379439161,-3.294849795,1.17874918,-2.795208558,0.005186624,0.026685094
ZC3H10,147.4492514,-1.265145803,0.452779904,-2.794173926,0.005203249,0.026752357
PTPRU,139.1995568,-1.486583696,0.532040068,-2.794119813,0.005204119,0.026752357
JMJD1C-AS1,8.794128096,-1.950625324,0.698148542,-2.793997561,0.005206087,0.026756789
WFIKKN1,3.213411747,-2.932478701,1.049688064,-2.793666806,0.005211414,0.026778482
RPLP0P6,10.24103887,1.954605381,0.699754717,2.793272178,0.005217777,0.02680115
FBXO27,19.30149194,-1.631135336,0.583957288,-2.793244251,0.005218227,0.02680115
RNF212B,12.96502229,-1.991065038,0.712829072,-2.793187197,0.005219148,0.02680115
HCST,50.40101537,1.602165591,0.57366875,2.792840972,0.005224737,0.026815107
NGDN,117.4706573,-1.150281758,0.411872111,-2.792812936,0.00522519,0.026815107
PTCH2,25.63985692,-1.664084783,0.596110649,-2.791570299,0.005245296,0.026901178
RN7SL262P,5.578937677,-2.041452519,0.73146389,-2.7909136,0.00525595,0.026948952
RPL7L1P2,7.823796259,-2.913819022,1.044308348,-2.790190299,0.005267707,0.026988906
NTRK2,733.5307827,1.331819957,0.477334715,2.790117535,0.005268891,0.026988906
CHST12,298.9533345,-1.008708887,0.36163265,-2.789319179,0.005281898,0.027031613
RNU1-89P,2.113512087,4.245269576,1.522025706,2.789223308,0.005283462,0.027033901
ARL5AP2,6.279780794,-2.706336312,0.970339037,-2.789062596,0.005286085,0.027041603
MTND6P33,9.504553567,-3.091917385,1.108966912,-2.788106076,0.005301718,0.027115846
PLA2G1B,100.0384731,-2.198925585,0.788781621,-2.787749518,0.005307556,0.02712855
KLHDC7A,22.94199896,-2.259360688,0.810460586,-2.787748999,0.005307565,0.02712855
ARHGEF34P,15.10360675,-1.618391354,0.580581957,-2.787532982,0.005311105,0.027140912
GLI4,19.85800207,-1.913160785,0.686368372,-2.787367342,0.005313821,0.027143986
SDR39U1,19.95750634,-2.270752191,0.814704323,-2.787210191,0.005316398,0.027150764
OTUD7A,102.9472499,-1.020567684,0.366286685,-2.786253844,0.00533211,0.027219277
FAM21EP,8.036674893,-1.667974266,0.59865182,-2.786217648,0.005332705,0.027219277
PTPRB,9669.870066,-1.132899508,0.406612683,-2.786188322,0.005333188,0.027219277
RGS6,50.35172781,-2.024866107,0.726897029,-2.785629914,0.005342383,0.027250455
BAIAP2,138.0480987,-1.090390892,0.391436716,-2.785612203,0.005342675,0.027250455
NCCRP1,5.365077903,-4.095126084,1.470400082,-2.785042067,0.005352078,0.027292665
C17orf113,8.298444764,-1.790658381,0.643157076,-2.784169603,0.005366496,0.027360427
KRT8P39,7.203382353,-2.160148926,0.775903105,-2.784044698,0.005368564,0.027362811
MIR643,38.09974752,1.967171789,0.706597863,2.784004724,0.005369225,0.027362811
LINC02288,7.345113295,-1.697328609,0.609759284,-2.783604371,0.005375856,0.027390837
CHRNA6,4.72568938,-4.344519534,1.561263271,-2.782695023,0.005390945,0.027452421
MDFI,16.40305591,2.311219327,0.830575873,2.782670917,0.005391346,0.027452421
TRPC6,1344.656636,-1.288305906,0.463005427,-2.782485538,0.005394427,0.027462043
ABCC2,38.27655623,1.514273376,0.544242112,2.782352455,0.00539664,0.027462043
SLC13A3,57.58237172,1.394797814,0.501371645,2.781963894,0.005403105,0.027489163
BRWD1-IT1,25.47146719,1.540613173,0.553889352,2.781445731,0.005411738,0.027521512
RN7SL581P,1.603157415,-3.800979372,1.366778013,-2.780977844,0.005419544,0.027555419
ITCH-AS1,10.95934191,1.886361477,0.678413923,2.780546528,0.005426748,0.027573833
LINC01945,9.232013973,-2.077178389,0.747055269,-2.780488237,0.005427723,0.027573833
MIR103A2,85.63274279,-1.535841532,0.552389524,-2.780359629,0.005429873,0.027578968
ZNF837,3.049262491,-3.456739782,1.243353254,-2.780175121,0.005432959,0.027588854
TFAP4,42.29681664,1.448815594,0.521150909,2.780030828,0.005435374,0.027592249
CELF4,50.15383465,-1.384814674,0.498134969,-2.779998916,0.005435908,0.027592249
ADCY2,46.49274857,-1.002616364,0.360707222,-2.779584943,0.005442842,0.027621651
GUSBP4,2.446076408,-3.319317595,1.194353146,-2.779175997,0.005449699,0.027639064
GOLGA8R,3.366641565,-2.094795181,0.753959285,-2.778392973,0.005462851,0.02769996
AMMECR1-IT1,11.58287116,-1.364895361,0.491349499,-2.777850314,0.005471982,0.027728833
ZDHHC4P1,76.19732223,-1.223101162,0.44037515,-2.777407311,0.005479447,0.027760847
LRRC37A17P,28.11611647,-1.541792697,0.555187963,-2.777064344,0.005485232,0.027778527
SLC6A12,9.662406627,-2.139240614,0.770428831,-2.77668816,0.005491584,0.027804877
TRIM26,4.688164045,-2.095718334,0.754872007,-2.776256523,0.00549888,0.027830176
SLC36A3,3.610175046,-2.221299068,0.800160431,-2.776067125,0.005502085,0.027840572
PCDHAC1,79.51180229,-1.372029723,0.494503546,-2.774559928,0.005527645,0.027958216
SAPCD2,11.64757295,2.26396759,0.816044726,2.774318024,0.005531757,0.027973169
FAM222A,27.14632101,1.700821026,0.613104552,2.774112542,0.005535253,0.027984998
ACSS1,104.5007667,-1.045024083,0.376734972,-2.773897199,0.005538918,0.027997679
TMEM177,31.63219031,2.437391868,0.878850417,2.773386483,0.005547619,0.028035807
RASA3,673.9240778,1.298199234,0.468114657,2.773250557,0.005549937,0.028041665
RN7SKP229,1.802168045,2.517166478,0.907858862,2.772640753,0.005560347,0.028076677
LINC00612,93.85890165,-1.192413544,0.43015072,-2.772083106,0.005569881,0.028102262
SEPTIN7-DT,54.9899166,-1.550693011,0.559398377,-2.772072773,0.005570058,0.028102262
TTLL6,23.368624,-1.364511685,0.492313773,-2.771630124,0.005577637,0.028134636
TKTL2,3.228134273,-4.828889578,1.743439386,-2.769749047,0.00560995,0.028285834
NMRAL2P,7.181158238,3.601584117,1.300688314,2.76898322,0.005623153,0.028346501
TSSK3,53.31419961,-1.61358593,0.582794808,-2.76870334,0.005627985,0.028359047
DLK2,16.72248305,-1.690453759,0.610736467,-2.767893929,0.005641982,0.028423655
ANGPT1,4740.506316,-1.158387151,0.4186184,-2.767167307,0.005654573,0.028475233
RNA5SP247,13.33286549,3.020771199,1.092489052,2.765035671,0.005691657,0.02865006
B4GALNT3,42.49551638,-1.735757073,0.627800014,-2.764824839,0.005695337,0.028662621
ZNF350-AS1,105.9124617,-1.024882618,0.370696038,-2.764752019,0.005696608,0.028663059
TM4SF1-AS1,2.099885857,-3.474764056,1.25689697,-2.764557588,0.005700004,0.028672958
LINC01364,10.6084741,-2.293602476,0.829661554,-2.764503748,0.005700945,0.028672958
KIAA1671-AS1,12.76489017,-1.753659231,0.634540051,-2.763669888,0.005715533,0.028734385
IGKV1OR2-108,15.21486726,-1.58380666,0.57312899,-2.763438399,0.005719589,0.028748803
ZNF486,862.7070995,1.204029817,0.435737432,2.763200333,0.005723762,0.028763808
NKX2-1,704.7851041,-1.586097266,0.574191315,-2.76231497,0.005739308,0.028823975
CDK4,76.92349844,-1.448441428,0.524466218,-2.761743998,0.005749354,0.028859121
ST7-OT4,236.7874418,-1.073146576,0.388605673,-2.761530906,0.005753107,0.028869313
AMPD3,327.9846642,1.03459676,0.374742561,2.760820006,0.005765644,0.02890825
SNAI3-AS1,46.56177626,-1.897416787,0.687422059,-2.760191882,0.005776742,0.028957894
KIRREL1-IT1,183.9993935,-2.172203555,0.78702234,-2.760027822,0.005779644,0.028966441
RPL36AP29,2.103859076,-3.155202614,1.143477189,-2.759305254,0.00579244,0.029012548
RNU6-570P,7.915747739,-2.147433474,0.778904498,-2.756992006,0.005833578,0.029198675
CAPN12,9.713384705,-2.525355603,0.915998007,-2.756944428,0.005834427,0.029198675
BIRC5,30.66655865,2.294355127,0.832838178,2.754863056,0.005871671,0.029360779
TESPA1,95.60587481,-1.50456172,0.546231074,-2.754441831,0.005879234,0.029390439
IL17D,32.83313604,-1.513728945,0.549568084,-2.754397477,0.005880031,0.029390439
TMOD4,5.896648719,-2.360043573,0.856924357,-2.754086233,0.005885626,0.029411647
UBE2D3P2,36.00341913,1.578313211,0.573093012,2.754026271,0.005886704,0.029411647
EML1,871.8250735,-1.177594582,0.427601757,-2.753951693,0.005888046,0.029412278
RNU1-20P,1.521118707,3.092431708,1.123228194,2.753164249,0.005902228,0.029464875
NALCN-AS1,10.84882988,-2.220172506,0.806467064,-2.752961164,0.00590589,0.029471001
KLK10,143.1218957,-1.412313236,0.51326873,-2.751605845,0.005930385,0.029571955
HDAC11,30.0831179,-1.856038522,0.674534076,-2.751586003,0.005930744,0.029571955
GPRC5B,297.8104581,1.447982168,0.526328199,2.751101256,0.005939528,0.029602236
KRBA1,23.41947657,-1.151224378,0.418483265,-2.750944837,0.005942365,0.029610277
C3orf36,26.98498962,-2.273461411,0.82645053,-2.750874163,0.005943647,0.029610569
MLPH,394.3253492,-1.527405529,0.555597704,-2.749121381,0.005975525,0.029763257
ADRB1,227.0952351,-1.482326989,0.539385366,-2.748177986,0.005992747,0.029842893
TDRD10,27.41074062,-1.52462689,0.554799282,-2.74806933,0.005994733,0.029846643
CMKLR1,346.6825271,-1.206533608,0.439080469,-2.747864446,0.00599848,0.029859157
HMGB3P2,1.797067137,-3.973772835,1.446183073,-2.747766109,0.00600028,0.029861971
VDAC2P4,2.01111098,-4.141798078,1.507432501,-2.747584437,0.006003605,0.02986629
LINC02666,9.716815355,-2.763206471,1.005685945,-2.747583861,0.006003615,0.02986629
KCNA3,236.9797442,-1.446352903,0.526485471,-2.74718484,0.006010925,0.029896507
TSHR,138.0985686,1.786557889,0.650514005,2.746378826,0.006025714,0.029957751
CD244,37.1989508,-1.809442245,0.658889208,-2.746201063,0.00602898,0.029967833
CCDC148-AS1,2.493939498,-3.345756087,1.218569862,-2.745641585,0.00603927,0.030012817
SNHG12,194.1143568,1.03089568,0.375502151,2.745378895,0.006044107,0.030024524
ALG10B,1084.490264,1.072318103,0.390600614,2.745305728,0.006045455,0.030025056
LINC02013,1.933511024,-3.713340925,1.352950497,-2.744624386,0.006058019,0.030066442
CAVIN4,17.88896994,2.360170615,0.860045812,2.744238251,0.00606515,0.030073502
LINC02197,8.570640138,-2.103338693,0.766595645,-2.743739422,0.006074373,0.030106899
MINDY4,208.9025562,-1.098309068,0.400383025,-2.743145937,0.006085363,0.030153046
FBXO46,77.53286145,1.574086834,0.573843641,2.743058775,0.006086979,0.030153046
TICRR,102.3254648,2.046889037,0.746228205,2.742979993,0.006088439,0.030153046
PXN-AS1,30.46288425,-1.493640009,0.544534308,-2.742967682,0.006088668,0.030153046
UBXN10,251.0209479,-1.489756307,0.543280292,-2.742150466,0.006103837,0.030216247
CEBPA,4.977309974,-2.374374428,0.865881946,-2.74214567,0.006103927,0.030216247
RN7SKP115,7.629250353,-1.626811408,0.593280252,-2.742062293,0.006105476,0.030217737
OCIAD2,157.1807856,1.05408769,0.384512729,2.741359675,0.006118549,0.030270058
ZNF365,74.3453984,-1.182587316,0.431466311,-2.740856668,0.006127923,0.030310239
DPEP2,84.02235764,-1.399875495,0.510763305,-2.740751893,0.006129878,0.03031371
ADAMTS16,76.35719705,2.078044111,0.75825056,2.740577088,0.006133139,0.030323644
LINC00334,2.480641881,-3.767443267,1.374817957,-2.740321544,0.00613791,0.030327944
ZNF32-AS2,15.28178096,-1.154830808,0.421428271,-2.740278444,0.006138715,0.030327944
RNU6-658P,3.352353652,-3.949652587,1.441341196,-2.740262054,0.006139022,0.030327944
RNY4P37,1.456070153,-3.304085157,1.205908044,-2.739914685,0.006145513,0.030347626
OR1E1,2.434843358,-4.06453919,1.483787684,-2.739299722,0.006157021,0.030394205
SLC28A3,57.25287187,2.405164877,0.8780311,2.739270714,0.006157565,0.030394205
CYCSP5,2.727016845,-3.903668936,1.425107894,-2.739209398,0.006158713,0.030394205
CLEC4D,74.94235871,1.80647733,0.659594801,2.738768296,0.006166982,0.030428807
FAM87B,24.00072631,-1.73529797,0.633666868,-2.738501976,0.006171979,0.030447255
MMP2-AS1,64.95542079,-2.351984344,0.859035039,-2.737937613,0.00618258,0.030487125
CENPK,168.0382095,1.373041953,0.50164311,2.737089228,0.006198548,0.030547191
LMOD2,40.13513687,-2.133944305,0.779731155,-2.736769323,0.006204578,0.030570685
NDRG4,273.3063332,-1.095134851,0.400198956,-2.736476033,0.006210112,0.030591721
CATSPERG,31.2427415,-1.609022046,0.588030848,-2.736288498,0.006213652,0.030594732
C2CD6,241.7397188,-1.249276449,0.456563462,-2.736260238,0.006214186,0.030594732
NCAPG,157.0600816,1.312194358,0.479572374,2.73617587,0.00621578,0.030594732
F10,39.78408812,-1.439411328,0.526200136,-2.735482624,0.006228887,0.030646785
ZNF497,9.087833484,-2.316459773,0.846858992,-2.735354756,0.006231308,0.030652462
ZFP69B,57.4172139,1.397754971,0.511040444,2.73511615,0.006235827,0.030668458
ATP8A2,52.5008411,-1.360767863,0.497560543,-2.734878966,0.006240322,0.03067025
OR7D4,2.573225406,2.596292382,0.949356112,2.734792928,0.006241953,0.03067025
USF2,178.4388493,1.042773707,0.381300248,2.734783712,0.006242128,0.03067025
COX6B1P4,1.663850172,-3.869005579,1.414750055,-2.734762629,0.006242527,0.03067025
PHPT1,61.90007537,1.116824519,0.408435563,2.734395877,0.006249486,0.030698205
NPY2R,4.885908802,3.51522901,1.28572938,2.73403491,0.006256341,0.030717815
EIF4BP3,4.648792266,1.757697176,0.642906618,2.733985198,0.006257286,0.030717815
RN7SKP95,5.544562218,-2.772576799,1.0141489,-2.733895189,0.006258996,0.030719982
RPL35P1,1.334173237,2.88440686,1.055093558,2.733792503,0.006260949,0.030723333
CBX1P1,5.469357121,-2.258195891,0.826108573,-2.733534022,0.006265865,0.030741225
SUN2,99.19933488,-1.048175435,0.383576684,-2.732635944,0.006282974,0.030815197
ACTG1P20,5.518043002,2.468454331,0.90340946,2.732376004,0.006287934,0.030824502
RNU6-1189P,5.3773378,-3.862423815,1.413888035,-2.731774878,0.006299417,0.03086829
ANKRD18CP,32.49396015,-1.564049343,0.57278256,-2.730616208,0.006321604,0.030943444
WFDC1,249.9504154,-1.422669346,0.521010968,-2.73059385,0.006322033,0.030943444
CACNA1H,69.68439347,-1.602308965,0.586803108,-2.730573411,0.006322425,0.030943444
LINC02449,16.4405633,-1.65088446,0.604680232,-2.730177657,0.00633002,0.030974353
LNC-LBCS,186.8530556,-1.847199119,0.676606919,-2.730091973,0.006331666,0.030976142
CDH3,26.59799994,1.212918012,0.44438637,2.729422171,0.006344542,0.031026594
APCDD1,409.8522602,-1.209836556,0.443575408,-2.727465351,0.006382296,0.031192312
CHAC1,5.087914945,2.623282678,0.961953596,2.727036614,0.006390595,0.031220261
PLSCR3,8.726924091,1.589076238,0.582775581,2.726737858,0.006396383,0.031242234
MMP23B,1.525497112,-3.387573855,1.242497748,-2.726422531,0.006402498,0.03126579
UBE2T,50.26664576,2.022267414,0.741748505,2.726351859,0.006403869,0.031266177
LINC02266,3.644958768,4.05636107,1.487936608,2.726165247,0.006407491,0.031272162
IGFBP5,4614.120656,1.201856783,0.440936454,2.725691587,0.006416692,0.031309837
GPR176,129.0658798,1.19695831,0.439214396,2.725225585,0.006425757,0.031339714
YPEL1,61.85294941,-1.395241689,0.511973603,-2.725221927,0.006425828,0.031339714
LINC01909,4.319115897,-3.512823535,1.289025775,-2.72517711,0.0064267,0.031339714
HCCAT5,4.225085302,-2.317472594,0.850485933,-2.724880569,0.006432475,0.031361555
SYT5,2.977410627,3.235363855,1.187396814,2.724753693,0.006434947,0.03136729
TRIM16L,31.10949097,-1.168467028,0.428891327,-2.724389502,0.006442048,0.03138926
XG,32.6389609,-1.870295237,0.686591347,-2.724029725,0.00644907,0.031417149
GABBR2,69.16417023,2.047797347,0.751808261,2.723829269,0.006452986,0.031429897
CCL19,36.55770105,2.415515526,0.886951757,2.723389979,0.006461573,0.031465392
PRR34,8.020396224,-2.414703782,0.886694003,-2.723266169,0.006463996,0.031467142
CCDC71,11.45217277,-1.344890551,0.49385702,-2.723238705,0.006464533,0.031467142
HMGN2P15,6.734789537,-2.163376617,0.794453599,-2.723100029,0.006467247,0.031474024
DTX4,373.9378369,-1.085054511,0.398484732,-2.722951281,0.00647016,0.031475539
MTND3P12,207.0674747,1.528003042,0.561310217,2.722207783,0.006484736,0.031540106
KCTD9P5,92.73725021,-1.322516601,0.485838247,-2.722133571,0.006486192,0.031540852
TMEM72-AS1,43.27745539,-1.262196854,0.463859767,-2.721074223,0.006507015,0.031635752
RPL34P27,11.07978446,1.096183674,0.40287577,2.720897494,0.006510495,0.031646313
MIR125B1,3.031116879,3.925257961,1.442850198,2.720488908,0.006518546,0.031678723
KCNA10,2.081416565,-3.827642553,1.407001005,-2.720426311,0.00651978,0.031678723
PRANCR,252.3313952,-1.128346006,0.414951193,-2.719225841,0.006543491,0.031766103
PF4,20.43279517,2.481326927,0.912526428,2.719183633,0.006544327,0.031766103
RYR2,1376.305076,-1.329061853,0.48886366,-2.718675903,0.006554379,0.031808521
HEY2,133.1139922,-1.199624005,0.44129695,-2.718405382,0.006559741,0.03182816
LINC01684,96.91263789,1.30841232,0.481448937,2.717655433,0.006574627,0.031892524
SDAD1P1,58.05587362,-1.184596513,0.435898169,-2.717599195,0.006575744,0.031892524
CCDC60,36.46399957,-1.699687774,0.625509137,-2.717286883,0.006581953,0.031910341
TCEAL1,354.1562879,1.22047381,0.449343052,2.716129255,0.006605013,0.032002906
RPL6P2,10.0535509,-1.986306896,0.731411131,-2.715718715,0.006613208,0.0320362
RPL26P27,24.83790041,-1.479602373,0.544897731,-2.715376277,0.006620051,0.032062931
NANOGP5,65.56876042,-1.72479799,0.635212279,-2.715309585,0.006621384,0.032062973
GPC5,41.79043569,-1.607004167,0.59194601,-2.714781653,0.006631948,0.032101281
IGFALS,2.392493807,-3.196574673,1.177714295,-2.714219133,0.006643221,0.032136563
CCDC83,15.93059368,2.365680543,0.871678438,2.713937204,0.006648877,0.032151072
OR7E122P,4.971368712,2.989674054,1.101645798,2.713825132,0.006651126,0.032155526
FJX1,107.3291132,1.474679787,0.543413218,2.713735587,0.006652924,0.032157795
ZNF321P,34.04095818,-1.287767469,0.474605565,-2.713342538,0.006660822,0.032176687
LARP4P,12.33204333,-1.578222069,0.581871563,-2.71232033,0.006681399,0.032263213
IPO4,45.37732214,1.182986607,0.436180614,2.712148522,0.006684863,0.032273501
ZNF414,27.27115434,-1.548128306,0.570834554,-2.712043787,0.006686976,0.032277262
ABHD15-AS1,18.53912312,1.480182145,0.54581508,2.711874772,0.006690386,0.032287284
APELA,3.422710673,-3.610423009,1.332324424,-2.709867764,0.006731004,0.032463881
FAM86B1,5.542183398,-2.576301457,0.950800726,-2.709612421,0.006736187,0.032482408
POU6F2-AS2,2.751496518,-4.587652401,1.693224075,-2.709418362,0.006740129,0.032494941
LINC01340,16.44383182,-2.252870973,0.8316203,-2.709013927,0.006748351,0.032528099
MYO7A,34.78937697,1.713576963,0.632610714,2.708738448,0.006753956,0.032542202
TSKS,1.951600259,-4.093086293,1.511230215,-2.70844657,0.0067599,0.032554391
H3P43,8.409706388,1.289050397,0.475977434,2.708217458,0.006764568,0.032563138
TMEM72,36.0173368,-3.122244003,1.153020583,-2.707882279,0.006771404,0.032577985
SCN1A,222.7459792,-1.422829816,0.525482142,-2.707665401,0.00677583,0.032589156
RNU5E-4P,3.356199202,-3.125849617,1.154721059,-2.707017069,0.006789077,0.032637498
RNU6-64P,5.047415391,2.391556326,0.883524894,2.706835249,0.006792796,0.032640049
