Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KLHL34,5.17077494,-2.954361118,0.718139029,-4.113912488,3.89E-05,0.000616074
ESPL1,59.44836743,-2.379502601,0.578575583,-4.112691017,3.91E-05,0.000618954
LINC02245,45.70849252,-2.668432213,0.649008722,-4.111550621,3.93E-05,0.000621238
TROAP,24.40812522,-2.496697151,0.607356642,-4.110759605,3.94E-05,0.000622979
TMCO1-AS1,9.759854328,-3.018233721,0.734536811,-4.109029904,3.97E-05,0.000627269
LARP4P,25.58024944,-2.115418138,0.515108355,-4.106743986,4.01E-05,0.00063311
IL1RL1,607.2406998,1.932539795,0.47073405,4.105374993,4.04E-05,0.000636404
MBNL1-AS1,3901.099352,1.60762104,0.39160079,4.105254842,4.04E-05,0.000636404
FAM171B,942.0012726,1.268165226,0.308940619,4.104883422,4.05E-05,0.000637029
AGAP7P,3.379567269,-3.79509143,0.924946426,-4.103039183,4.08E-05,0.000641728
CD1D,43.45540976,-2.190325517,0.534009209,-4.101662446,4.10E-05,0.000644621
WNT5B,47.12091068,-1.736562119,0.423399703,-4.101472224,4.11E-05,0.000644621
IL26,15.99415455,-3.444788293,0.839901161,-4.101421038,4.11E-05,0.000644621
LINC02293,34.52091959,-3.695622971,0.901253236,-4.10053781,4.12E-05,0.000646683
KCNA3,101.9237687,-2.174892402,0.530434586,-4.100208508,4.13E-05,0.0006472
RPS3P2,21.3933571,-3.06237522,0.746959993,-4.099784794,4.14E-05,0.000647982
LINC02156,3.802024081,-4.005192005,0.976996028,-4.099496711,4.14E-05,0.000648227
HLCS-IT1,6.395150051,-2.442278024,0.595763392,-4.099409354,4.14E-05,0.000648227
KRT18P61,3.137437846,-4.105240198,1.001601778,-4.09867503,4.16E-05,0.000649883
DCST1-AS1,4.901966993,-3.563189637,0.869773301,-4.09668776,4.19E-05,0.00065467
CD59,2735.257297,1.029541051,0.251556314,4.092686185,4.26E-05,0.000665662
GPR150,3.577851336,-4.302524496,1.051508572,-4.091763595,4.28E-05,0.000667785
GATD3B,4.852089896,-3.76349625,0.919796802,-4.091660508,4.28E-05,0.000667785
ANXA5,3249.154102,1.198163059,0.292844925,4.091459194,4.29E-05,0.000667951
PGM2L1,1166.665808,1.15069153,0.281549432,4.086996446,4.37E-05,0.000680083
MTCO2P22,30.04850615,3.190321218,0.780850784,4.085698936,4.39E-05,0.000683473
NPM1P49,2.048281379,-4.160891399,1.018511839,-4.085265617,4.40E-05,0.000683958
COL5A2,2798.112798,1.185175972,0.290111181,4.085247477,4.40E-05,0.000683958
KDM8,12.91395971,-2.618166133,0.641081994,-4.083980143,4.43E-05,0.000687276
TRGV4,3.565798662,-3.919061,0.95970982,-4.083589557,4.43E-05,0.00068777
ATP1B1,5071.859152,-1.193187072,0.292195227,-4.083526904,4.44E-05,0.00068777
CRTC1,39.68282843,-1.8662088,0.457063504,-4.083040504,4.45E-05,0.00068849
CDK5RAP1,209.1084839,-1.054986695,0.258385322,-4.082997773,4.45E-05,0.00068849
ZKSCAN8,2180.306505,1.147142426,0.280985176,4.082572767,4.45E-05,0.000689327
ZSWIM1,232.3944315,-1.341092915,0.328577077,-4.081516967,4.47E-05,0.000692041
CALD1,60368.90927,1.513291091,0.370863796,4.080449771,4.49E-05,0.000694799
LINC02003,11.93889424,-3.344143357,0.819792463,-4.07925604,4.52E-05,0.000697091
MIR4802,3.40108934,-4.202638529,1.030305564,-4.079021481,4.52E-05,0.000697367
CYB561D1,52.12726782,-1.765236107,0.432907775,-4.077626252,4.55E-05,0.000701135
RPL39P14,3.437624763,-3.084401445,0.756618876,-4.076558942,4.57E-05,0.000703928
FRY-AS1,4.366147811,-3.377808242,0.828687239,-4.076095399,4.58E-05,0.000704901
INHBB,53.91323577,3.328493835,0.816989637,4.074095541,4.62E-05,0.000709682
SOX9-AS1,31.59402334,-2.665843686,0.654368898,-4.073915634,4.62E-05,0.000709798
SLC36A4,731.7370146,1.358412356,0.333604994,4.071918531,4.66E-05,0.000715476
HEPHL1,49.47099881,-2.805791026,0.689415901,-4.069808982,4.71E-05,0.000721269
MTND4LP22,10.0286056,-3.18231411,0.781962402,-4.069651051,4.71E-05,0.000721269
RGS17P1,35.15957278,-2.406494544,0.59133231,-4.069614498,4.71E-05,0.000721269
SERPINE2,1215.397949,2.029618804,0.498784913,4.069126289,4.72E-05,0.000722342
TPRG1,106.8189206,1.434991712,0.35285688,4.066781157,4.77E-05,0.000729203
RPL5P13,7.480569051,-2.562552005,0.630264928,-4.065833097,4.79E-05,0.000731729
CCS,69.43601606,-1.574172704,0.387289259,-4.064591688,4.81E-05,0.000734296
TSPO2,3.662866797,-3.35238905,0.824840671,-4.064286797,4.82E-05,0.00073453
C22orf34,15.49662617,-2.884774817,0.70980362,-4.064187245,4.82E-05,0.00073453
FLT3,36.0994904,-2.946247876,0.724964892,-4.063986972,4.82E-05,0.00073453
C1orf198,547.4430868,1.261620911,0.310442153,4.06394847,4.82E-05,0.00073453
RNF165,22.60242813,-2.029407432,0.499596687,-4.062091455,4.86E-05,0.00073907
GALNT6,86.80449576,-1.887991269,0.464869368,-4.061337224,4.88E-05,0.000741015
HSP90AB4P,27.58683788,-2.498292964,0.615210088,-4.060877763,4.89E-05,0.000741831
HPCA,4.874413765,-3.4016403,0.837677638,-4.060798742,4.89E-05,0.000741831
MEMO1P1,3.435032658,-3.31514044,0.816587875,-4.059747322,4.91E-05,0.00074473
FCAMR,13.55224503,-3.456238267,0.851381168,-4.059566264,4.92E-05,0.000744859
KRTAP5-7,2.278124171,-3.625743128,0.8932359,-4.059110397,4.93E-05,0.000745866
SPTSSA,2403.790631,1.100240711,0.271077973,4.05876103,4.93E-05,0.000746533
NAMPTP1,117.1073811,2.344917805,0.577838295,4.058086536,4.95E-05,0.000747985
ZNF219,40.73275965,-1.804355745,0.444638741,-4.058026391,4.95E-05,0.000747985
RPL21P89,2.717778334,-3.858857973,0.951004676,-4.057664563,4.96E-05,0.000748428
APOM,3.654145818,-5.004988892,1.233482697,-4.057607703,4.96E-05,0.000748428
CETN2,550.0695291,1.45908197,0.359617254,4.057319143,4.96E-05,0.000748904
WDFY4,123.4918587,-2.535703425,0.625343343,-4.054897929,5.02E-05,0.000756065
TGFBR1,2120.907103,1.124163412,0.277241607,4.054814947,5.02E-05,0.000756065
HLA-DMA,23.28082974,-2.589094635,0.638626418,-4.054161495,5.03E-05,0.000757728
ARSA,64.49507212,-1.790673669,0.441889252,-4.052313249,5.07E-05,0.000762827
MICU3,611.6519759,1.321275806,0.326086814,4.051914238,5.08E-05,0.00076306
EBLN2,103.6054875,-1.854798549,0.457770931,-4.051805001,5.08E-05,0.00076306
HMGN1P7,3.873107102,-3.089733471,0.762561175,-4.051784395,5.08E-05,0.00076306
GABARAPL1,977.2939984,1.268202285,0.313006258,4.051683488,5.09E-05,0.00076306
DUXAP1,2.536131938,-4.463250583,1.101643426,-4.051447572,5.09E-05,0.000763374
E2F3P1,2.296627585,-3.631468166,0.896393158,-4.051200227,5.10E-05,0.000763727
MED22,109.4719632,-1.002654604,0.247542435,-4.050435248,5.11E-05,0.000765772
SMIM3,275.5133744,1.969461893,0.486292819,4.049950602,5.12E-05,0.000766903
CD302,1609.525775,1.7857761,0.441030079,4.049102736,5.14E-05,0.000768772
EEF1E1P1,3.075685747,-4.079955042,1.007965748,-4.047711989,5.17E-05,0.000772893
HCFC2,1494.314162,1.3918487,0.343914415,4.047078689,5.19E-05,0.000774527
RNU1-27P,2.223347567,4.917924397,1.215563237,4.045798892,5.21E-05,0.000778259
C5orf17,18.24840741,-3.212127272,0.793965727,-4.045674973,5.22E-05,0.000778259
CYP4F3,43.09433482,-2.158535544,0.533572267,-4.045441785,5.22E-05,0.000778573
LYPD6B,13.16838076,-3.075951726,0.760424157,-4.045047355,5.23E-05,0.000779423
LASP1,981.5683417,-1.232092569,0.304608211,-4.044843593,5.24E-05,0.00077964
S100A8,261.6302077,2.415220104,0.597140565,4.044642494,5.24E-05,0.000779848
DHRS12,51.28106351,-1.517957349,0.375341304,-4.044205451,5.25E-05,0.000780842
KY,34.63598329,-2.808821594,0.694610173,-4.04373806,5.26E-05,0.000781477
GASK1B,5600.203492,1.335307721,0.330317952,4.042492132,5.29E-05,0.000785179
PSMG3-AS1,31.0986669,-2.11219008,0.522587629,-4.041791201,5.30E-05,0.000787066
C12orf71,2.500217034,-4.125795608,1.020990036,-4.040975389,5.32E-05,0.000789344
LINC00892,15.9489505,-2.835975931,0.701891849,-4.040474234,5.33E-05,0.000790567
LRRTM1,24.41164529,-2.884784139,0.714016381,-4.040221225,5.34E-05,0.000790593
EEF1B2P8,8.018807891,-3.17876137,0.786785039,-4.040190409,5.34E-05,0.000790593
RN7SL47P,6.385334983,-2.88982535,0.715499198,-4.038893905,5.37E-05,0.000794508
CD109,1202.017653,1.585816541,0.392720273,4.038030759,5.39E-05,0.000796967
LPIN2,585.1124562,-1.091307639,0.270298403,-4.037418001,5.40E-05,0.000798582
DDX43P1,24.72768611,3.167655446,0.784695675,4.036794833,5.42E-05,0.000800235
UPK3A,3.337533503,-4.866549024,1.205633275,-4.03650855,5.43E-05,0.000800742
RPL35AP30,3.371551082,2.689069628,0.6663003,4.03582233,5.44E-05,0.000802616
PA2G4P4,25.97792906,-2.596027958,0.64339034,-4.034919077,5.46E-05,0.000804766
IL22,1.970760918,-4.10949047,1.018674276,-4.034155535,5.48E-05,0.000806915
CKB,2144.97004,-1.924894023,0.477261288,-4.033207953,5.50E-05,0.000809703
BRK1,1238.195556,1.040538741,0.258087211,4.031733055,5.54E-05,0.000814326
ATRNL1,944.8795488,2.086375533,0.517575661,4.031054182,5.55E-05,0.000816205
LINC01500,3.326458741,-3.296811418,0.818085827,-4.029908975,5.58E-05,0.000819235
LINC00672,54.81636177,-2.05916919,0.511136015,-4.028612987,5.61E-05,0.000823283
HMGB1P49,2.653439664,-4.551435148,1.129988893,-4.027858306,5.63E-05,0.000825358
ATP5MFP4,2.079042453,-4.191832306,1.04077176,-4.027619183,5.63E-05,0.000825358
APOLD1,813.7550266,1.967506398,0.488504703,4.027609938,5.63E-05,0.000825358
HILPDA,177.0089811,3.126640147,0.776667578,4.025712205,5.68E-05,0.000831559
PROX1,909.654986,1.120545635,0.278370588,4.025373663,5.69E-05,0.000832273
FCER2,6.526941855,-3.952420576,0.982113033,-4.024404976,5.71E-05,0.000834926
SEZ6L2,21.00053939,-1.763814483,0.43860822,-4.021389486,5.79E-05,0.000844954
PI15,2259.744131,1.913823939,0.47601825,4.020484384,5.81E-05,0.000847274
PABPC5,170.5457773,2.263623151,0.563218053,4.019088414,5.84E-05,0.000851816
TNFRSF17,65.27258277,-2.283255189,0.568145845,-4.018783574,5.85E-05,0.000852424
ETF1,2518.489179,1.012089174,0.251861977,4.018427821,5.86E-05,0.000852695
RHOB,2697.753041,1.587553362,0.395074717,4.018362337,5.86E-05,0.000852695
AHR,5010.127082,1.148464123,0.285853271,4.017670044,5.88E-05,0.000854482
CPSF4L,3.200539341,-4.13581568,1.029490122,-4.017343724,5.89E-05,0.000855172
SETP10,15.96755556,-2.119220906,0.527649181,-4.016344536,5.91E-05,0.000858308
RPL21P120,27.6565203,2.211547272,0.550706328,4.015837773,5.92E-05,0.000859659
FAAP24,12.81797977,-1.830721046,0.455955602,-4.015130066,5.94E-05,0.000861249
GLYATL2,4.397844517,-4.239901191,1.056537526,-4.013015239,5.99E-05,0.000868505
OR2A12,4.268625787,-3.839881386,0.957072771,-4.012110157,6.02E-05,0.00087134
ZWINT,49.20300435,-2.085792388,0.519939498,-4.01160596,6.03E-05,0.000872702
HSPD1P9,3.476956127,-4.936086122,1.230669053,-4.01089644,6.05E-05,0.000874826
LINC02012,2.822134045,-4.629024467,1.154178454,-4.010666158,6.05E-05,0.000875078
SNAPC1,183.1783323,1.641636037,0.409328685,4.01055703,6.06E-05,0.000875078
ZNF671,48.89543049,-2.334003788,0.582042676,-4.010021745,6.07E-05,0.000876561
FKBP14,870.1927161,1.276110857,0.318331728,4.008745417,6.10E-05,0.00088052
RNU2-61P,66.92456244,2.495557293,0.622838422,4.006749108,6.16E-05,0.000886756
TNFAIP6,377.5988435,1.966533291,0.490878123,4.006153869,6.17E-05,0.000888484
OSGIN2,800.6667212,1.298711616,0.324226059,4.005574443,6.19E-05,0.000890155
ANP32E,1137.961902,1.276137594,0.318616119,4.005251199,6.20E-05,0.000890864
DOC2GP,7.710008443,-3.132811191,0.782620384,-4.002976735,6.26E-05,0.000898962
MAK16,581.1883988,1.074966576,0.268643749,4.001457617,6.30E-05,0.000904074
PARVA,8236.570118,1.182859352,0.295613922,4.001365515,6.30E-05,0.000904074
TTC22,530.6628371,-2.027809452,0.50715131,-3.998430868,6.38E-05,0.00091391
INO80E,75.53630619,-1.173913682,0.293595863,-3.99839995,6.38E-05,0.00091391
MIR3140,6.428011778,-2.579083792,0.645167369,-3.997542212,6.40E-05,0.000916705
RPS20P33,4.053437584,-3.049932854,0.762980184,-3.997394581,6.40E-05,0.000916755
SH3GLB2,216.0518611,-1.415825629,0.354272816,-3.996427513,6.43E-05,0.000919983
SERPINA1,335.6520658,-1.967807406,0.492432014,-3.996099667,6.44E-05,0.000920733
SIGLEC17P,8.754454253,-3.371347534,0.843948196,-3.994732793,6.48E-05,0.000925535
SLC29A2,36.92004837,-2.760374589,0.691236933,-3.993384114,6.51E-05,0.00093029
TSTD1,113.3373385,-2.290477854,0.573632886,-3.992933304,6.53E-05,0.000931532
RPSAP75,2.712347797,-4.577768771,1.146563042,-3.992601021,6.54E-05,0.000931782
PDK3,3618.159885,1.14994206,0.288037982,3.992327856,6.54E-05,0.000932328
UBALD2,128.7918377,-1.508487055,0.377868046,-3.992100081,6.55E-05,0.000932696
LINC02158,7.236032101,-2.634852032,0.660135226,-3.99138226,6.57E-05,0.000934995
KIAA1586,721.009536,1.065899374,0.26709704,3.990682084,6.59E-05,0.00093723
SOCS1,13.49199187,-3.142219406,0.787562496,-3.989803248,6.61E-05,0.00093953
RPS3AP3,8.429800849,-2.960748749,0.742099341,-3.989693272,6.62E-05,0.00093953
ADCK1,33.09846502,-2.19455472,0.550073698,-3.989564906,6.62E-05,0.00093953
SNORA35B,23.38307516,2.215051073,0.555263113,3.989191831,6.63E-05,0.000940479
CHAC1,6.113041157,-2.843872026,0.713041101,-3.988370405,6.65E-05,0.000943209
BNIP3P17,6.140795471,-3.590423211,0.900416461,-3.987513962,6.68E-05,0.000946086
LINC01588,149.8149722,-2.522948348,0.6328124,-3.986881971,6.69E-05,0.000948075
NCAM2,488.8154881,1.409085129,0.353477046,3.986355393,6.71E-05,0.000949646
POTEC,9.7859852,-3.366837444,0.844635415,-3.986142877,6.72E-05,0.000949962
MUC12,58265.88459,-3.70864835,0.930569047,-3.985355371,6.74E-05,0.000952583
ATP6V1G1P6,5.749095389,-2.645480758,0.663849138,-3.985063183,6.75E-05,0.00095322
MIR503HG,6.454697062,-3.80135734,0.954058584,-3.984406622,6.76E-05,0.000955323
RPS6KA1,208.2328996,-2.094001524,0.525645212,-3.983678492,6.79E-05,0.000957719
ASDURF,5.0380173,2.534010379,0.63612658,3.983500231,6.79E-05,0.000957901
ZNF823,171.6737574,-1.012006372,0.254079715,-3.983027032,6.80E-05,0.000958826
CELA2B,1.803939825,-3.991961843,1.002248845,-3.983004682,6.80E-05,0.000958826
NSMCE3,219.2959222,1.580807955,0.3970043,3.981840894,6.84E-05,0.000962995
TNIK,1331.278395,-1.011176857,0.253955703,-3.981705641,6.84E-05,0.000963004
PMS2P4,12.13178661,-2.120621026,0.532930512,-3.979169852,6.92E-05,0.000972245
POMGNT2,41.66100552,-2.044033359,0.51385661,-3.977828288,6.95E-05,0.0009772
SERPINB8,996.147039,1.82727326,0.459556128,3.976169937,7.00E-05,0.000983487
GULOP,3.242174336,-3.8082145,0.957900046,-3.975586509,7.02E-05,0.000985351
TRAJ31,2.222839299,-3.943879331,0.992150452,-3.975081929,7.04E-05,0.000986342
LINC01603,2.332041901,-3.634847663,0.914947163,-3.972740515,7.11E-05,0.000995537
LMF2,106.654055,-1.380543811,0.347614297,-3.97148168,7.14E-05,0.001000256
CCN6,8.793807784,-2.497192307,0.628833579,-3.971149746,7.15E-05,0.001000537
RLF,1888.069348,1.114661822,0.280734513,3.970519367,7.17E-05,0.001002631
PCDH18,2123.61581,1.00896072,0.254157349,3.969827061,7.19E-05,0.001004602
ST8SIA2,5.406307261,-3.393032128,0.854755206,-3.969595159,7.20E-05,0.001004733
RNU6-302P,4.853031529,-3.520108165,0.886837028,-3.969284158,7.21E-05,0.001005051
ARHGAP39,26.04973166,-2.274591824,0.573187926,-3.968317752,7.24E-05,0.001008576
RRM2B,653.1916695,1.289164716,0.324883969,3.968077339,7.25E-05,0.001008815
ENTPD5,1979.427981,-1.500699316,0.378200681,-3.967997387,7.25E-05,0.001008815
SIRPG,22.70016226,-2.405236109,0.606348889,-3.966752726,7.29E-05,0.001012447
ULK3,112.375192,-2.104557658,0.530563053,-3.96664948,7.29E-05,0.001012447
CENPV,228.6933022,-1.459732092,0.368004596,-3.966613751,7.29E-05,0.001012447
RNU6ATAC18P,1.619949062,-3.835493057,0.96718869,-3.965609913,7.32E-05,0.001016157
ACY1,29.69318957,-2.672458948,0.674043899,-3.964814387,7.35E-05,0.001018989
CDC42P1,11.59147478,-2.095891599,0.528749223,-3.963867006,7.37E-05,0.00102248
LINC00114,4.043960284,-2.87106662,0.724441772,-3.963143392,7.40E-05,0.001025021
VPS9D1,22.54905599,-1.762974405,0.444966751,-3.962036269,7.43E-05,0.001028739
GRM8-AS1,3.19858993,-3.779365066,0.953899387,-3.962016454,7.43E-05,0.001028739
IL27,1.930318806,-4.092642202,1.03318966,-3.961172242,7.46E-05,0.001031816
CHRNG,44.94898207,-2.364698244,0.597133528,-3.96008285,7.49E-05,0.001035965
MIR367,5.228806938,-3.158408466,0.797822942,-3.958783708,7.53E-05,0.001040583
MXD1,2231.382924,-1.240262634,0.313295879,-3.958758219,7.53E-05,0.001040583
SNCA,241.4588829,1.383859682,0.349608679,3.958310431,7.55E-05,0.001041964
ARF1P2,4.783224892,-3.384104629,0.855149945,-3.9573231,7.58E-05,0.001045603
MIR2116,2.32710259,-3.9891549,1.00845311,-3.95571679,7.63E-05,0.001051604
EPN3,39.8637791,-2.546124112,0.643866893,-3.954426204,7.67E-05,0.001056297
LINC01284,6.756645092,-3.745586271,0.947705585,-3.952267803,7.74E-05,0.001062335
HDAC9-AS1,1.764688368,-3.594502928,0.909513248,-3.952117176,7.75E-05,0.001062335
PNKD,351.9394701,-1.159154878,0.293321836,-3.951819247,7.76E-05,0.001062801
THAP10,140.1286322,1.00481473,0.254270986,3.951747492,7.76E-05,0.001062801
RNF14P4,6.450991373,-3.161996116,0.80032896,-3.950870546,7.79E-05,0.001065543
TNN,8.776500007,-4.114286993,1.041458159,-3.950506276,7.80E-05,0.001066586
RNU6-757P,25.47774097,-2.57866425,0.652831794,-3.949967319,7.82E-05,0.001066706
RBBP8NL,5.785547677,-4.063863163,1.028836187,-3.949961339,7.82E-05,0.001066706
GRID1,24.38578516,-1.908724447,0.483226299,-3.94995978,7.82E-05,0.001066706
FBLN5,1196.238558,1.364664136,0.34554112,3.949353799,7.84E-05,0.001068598
TKTL2,3.360290347,-4.877732419,1.235135853,-3.949146491,7.84E-05,0.001068598
SLC2A13,2201.021757,1.251688114,0.316972681,3.948883255,7.85E-05,0.001069055
RPL15P21,3.327634555,-4.864889769,1.231996641,-3.948784929,7.85E-05,0.001069055
AP3D1,1722.031118,-1.012899714,0.256638187,-3.946800453,7.92E-05,0.001076205
AHRR,3.476786831,-3.591509088,0.910046793,-3.946510353,7.93E-05,0.001076927
RN7SKP227,40.87370063,2.110729262,0.534900029,3.946025702,7.95E-05,0.001078526
SCML1,1163.322034,1.070844288,0.271505959,3.944091295,8.01E-05,0.001086097
HNRNPH1P1,39.164606,-2.054839419,0.5210922,-3.943331754,8.04E-05,0.001088957
TAF1C,69.4852707,-1.999985184,0.507248824,-3.942808913,8.05E-05,0.001090747
FERMT2,5844.408265,1.372410399,0.348127614,3.942262392,8.07E-05,0.001091711
POLR3DP1,8.381817241,-3.504506304,0.888971518,-3.942203135,8.07E-05,0.001091711
WASF3,427.8590583,1.392075017,0.353127328,3.942133355,8.08E-05,0.001091711
C11orf45,10.29794405,-2.617803855,0.664066378,-3.942081611,8.08E-05,0.001091711
CASR,5.282375509,-3.386065492,0.85901403,-3.94180464,8.09E-05,0.001092386
NRIP3,58.91320569,2.568425926,0.65171641,3.941017726,8.11E-05,0.001095388
RPL26P27,12.27472724,-1.952994968,0.495615404,-3.940545333,8.13E-05,0.001096371
OR2D2,9.679704435,-2.900344856,0.736147414,-3.939896822,8.15E-05,0.00109875
CDRT4,32.66382494,-2.060224033,0.522980492,-3.939389836,8.17E-05,0.001100485
MYEF2,895.4728338,1.078060715,0.273705208,3.938765809,8.19E-05,0.001102482
DEF6,62.49060877,-2.293622469,0.5824652,-3.937784558,8.22E-05,0.001105504
RNU7-48P,25.80090424,2.569708702,0.652621699,3.937516488,8.23E-05,0.001106149
C11orf42,5.308038573,-3.150390764,0.800276198,-3.936629343,8.26E-05,0.001109651
ZGPAT,4.286179311,-3.783356375,0.961157227,-3.93625129,8.28E-05,0.001110807
SIRT7,81.74202721,-1.400939444,0.355949071,-3.935786213,8.29E-05,0.001111821
LINC02728,19.19595868,-2.331145164,0.592302961,-3.935731067,8.29E-05,0.001111821
HPCAL4,7.156842888,-2.45834191,0.624634535,-3.935648401,8.30E-05,0.001111821
LINC02355,22.54804138,-3.948253426,1.003247656,-3.935472365,8.30E-05,0.001112044
VPS26AP1,5.287119783,-3.735933338,0.949364528,-3.93519373,8.31E-05,0.001112743
RN7SKP130,10.49950379,2.421060743,0.615319105,3.934642568,8.33E-05,0.001114123
UBE2G1,2067.221089,1.026021764,0.260766325,3.934640579,8.33E-05,0.001114123
RPL12P47,85.95502366,1.21924865,0.309955868,3.933620158,8.37E-05,0.001118272
IGSF21,6.523863295,-3.314815392,0.842775265,-3.933213905,8.38E-05,0.00111957
IL17RE,91.61097711,-2.410841543,0.613031203,-3.932657149,8.40E-05,0.001121572
ZSWIM9,42.42729988,-1.965692207,0.49987603,-3.932359405,8.41E-05,0.001122367
RNU6-1303P,2.217399173,-3.94925732,1.004339201,-3.932194737,8.42E-05,0.001122541
MTND5P20,3.070244311,-3.518784642,0.894930246,-3.931909396,8.43E-05,0.001123279
ALPI,42.12157725,-3.761182906,0.956619441,-3.931744166,8.43E-05,0.001123457
TNNI1,35.55233669,-2.868702073,0.729668594,-3.9315137,8.44E-05,0.001123532
KIAA0556,199.221743,-1.727989193,0.439527093,-3.931473669,8.44E-05,0.001123532
RHOT1P1,4.403835997,-3.053678628,0.777045004,-3.929860706,8.50E-05,0.0011299
LRCH2,936.3837983,1.355713295,0.345117672,3.928263911,8.56E-05,0.001136227
SERTAD2,1133.137588,1.07834112,0.274523999,3.928039528,8.56E-05,0.001136687
GYG1,1096.81908,1.498978848,0.381628281,3.927850531,8.57E-05,0.001136981
ACE,80.66377762,-2.114633408,0.538415573,-3.927511601,8.58E-05,0.001137984
GNG8,2.370588549,-4.036225384,1.027731651,-3.927314471,8.59E-05,0.001138317
MT-ATP8,95730.25212,1.374031712,0.349887796,3.927063843,8.60E-05,0.001138485
DOLK,43.68312654,-1.873319924,0.477032768,-3.927025665,8.60E-05,0.001138485
GP2,55.65127271,-3.227466728,0.822184124,-3.925479261,8.66E-05,0.001145222
LINC00871,22.95286253,-3.300102874,0.84094454,-3.924281232,8.70E-05,0.001150331
MIB2,45.9561407,-2.037354611,0.519327944,-3.923059863,8.74E-05,0.001155573
TMEM170B,561.6659828,1.289682822,0.328780068,3.9226308,8.76E-05,0.001157026
